trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.9, 'e': 0.5390707713671481}",20,0,-77.23646003351062,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
183,False,"{'a': 0.9, 'e': 0.5374910776481111}",20,0,-119.04728258648092,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
184,False,"{'a': 0.9, 'e': 0.5359183174737238}",25,0,-173.3295665540982,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
185,False,"{'a': 0.9, 'e': 0.5343524503265963}",25,0,-76.94286815031316,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
186,False,"{'a': 0.9, 'e': 0.5327934359848686}",30,0,-49.85677033444099,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
187,False,"{'a': 0.9, 'e': 0.5312412345196306}",30,0,-66.48986169967881,"{0: 23, 1: 1, 2: 3, 3: 3, 4: 0}",0
188,False,"{'a': 0.9, 'e': 0.5296958062923623}",30,0,-52.61019441357581,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
189,False,"{'a': 0.9, 'e': 0.5281571119524068}",20,0,-24.735708835367845,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
190,False,"{'a': 0.9, 'e': 0.5266251124344614}",25,0,-47.80466489100637,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
191,False,"{'a': 0.9, 'e': 0.5250997689561018}",25,0,-55.88934428467768,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
192,False,"{'a': 0.9, 'e': 0.523581043015324}",20,0,-41.96990759224997,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
193,False,"{'a': 0.9, 'e': 0.5220688963881186}",25,8,-128.63636177810915,"{0: 8, 1: 0, 2: 6, 3: 2, 4: 1}",1
194,False,"{'a': 0.9, 'e': 0.5205632911260616}",25,16,-19.1639786037064,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
195,False,"{'a': 0.9, 'e': 0.5190641895539371}",20,0,-6.98528772514369,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
196,False,"{'a': 0.9, 'e': 0.5175715542673773}",35,28,13.358016364413588,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.9, 'e': 0.5160853481305325}",25,0,7.524923172530393,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
198,False,"{'a': 0.9, 'e': 0.5146055342737577}",20,0,-102.58108141578855,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
199,False,"{'a': 0.9, 'e': 0.5131320760913294}",25,0,-14.216175149306757,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
200,False,"{'a': 0.9, 'e': 0.5116649372391787}",25,13,8.422946433784276,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.9, 'e': 0.5102040816326532}",20,4,-87.0540394406462,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
202,False,"{'a': 0.9, 'e': 0.5087494734442949}",20,0,-80.70716505113947,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
203,False,"{'a': 0.9, 'e': 0.507301077101647}",25,0,-47.476509016581346,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
204,False,"{'a': 0.9, 'e': 0.5058588572850756}",30,3,-128.31530840686312,"{0: 17, 1: 2, 2: 4, 3: 3, 4: 1}",1
205,False,"{'a': 0.9, 'e': 0.5044227789256199}",25,5,-43.584693124176475,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
206,False,"{'a': 0.9, 'e': 0.5029928072028569}",25,3,-135.86766674997884,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 3}",1
207,False,"{'a': 0.9, 'e': 0.5015689075427939}",20,0,-108.61854282398546,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
208,False,"{'a': 0.9, 'e': 0.5001510456157758}",20,0,-76.70113336833302,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
209,False,"{'a': 0.9, 'e': 0.49873918733441863}",30,5,-116.5576656106346,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",1
210,False,"{'a': 0.9, 'e': 0.497333298851558}",20,15,9.231078730550905,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.9, 'e': 0.4959333465582226}",25,0,-53.318973570807444,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
212,False,"{'a': 0.9, 'e': 0.4945392970816247}",20,0,-75.00031738174908,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
213,False,"{'a': 0.9, 'e': 0.49315111728317135}",25,0,-26.712088795801513,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
214,False,"{'a': 0.9, 'e': 0.49176877425649484}",30,13,-162.7899882514951,"{0: 10, 1: 0, 2: 2, 3: 2, 4: 3}",1
215,False,"{'a': 0.9, 'e': 0.49039223532550286}",25,0,-63.49651082243863,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
216,False,"{'a': 0.9, 'e': 0.4890214680424471}",25,0,-119.63014769846694,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
217,False,"{'a': 0.9, 'e': 0.4876564401860117}",20,0,-63.2719397288288,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
218,False,"{'a': 0.9, 'e': 0.4862971197594192}",20,0,-27.187808402779385,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
219,False,"{'a': 0.9, 'e': 0.48494347498855533}",20,0,-142.31252775730823,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
220,False,"{'a': 0.9, 'e': 0.48359547432011313}",25,0,-158.8372180759446,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
221,False,"{'a': 0.9, 'e': 0.4822530864197531}",20,12,-52.0783824612011,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
222,False,"{'a': 0.9, 'e': 0.4809162801702828}",30,8,-66.31860954370518,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 2}",1
223,False,"{'a': 0.9, 'e': 0.4795850246698537}",25,0,-130.51393335109836,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
224,False,"{'a': 0.9, 'e': 0.47825928923017474}",20,0,-59.53544067195922,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
225,False,"{'a': 0.9, 'e': 0.4769390433747444}",20,0,-63.72584529734395,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
226,False,"{'a': 0.9, 'e': 0.4756242568370987}",20,6,-65.2970949322298,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
227,False,"{'a': 0.9, 'e': 0.47431489955907685}",20,13,-8.931254590738074,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
228,False,"{'a': 0.9, 'e': 0.47301094168910324}",20,12,0.3793973012865386,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.9, 'e': 0.47171235358048547}",20,0,-49.57056131090173,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
230,False,"{'a': 0.9, 'e': 0.47041910578973023}",30,19,-17.574045657086327,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
231,False,"{'a': 0.9, 'e': 0.4691311690748734}",25,10,11.348696288083175,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.9, 'e': 0.4678485143938274}",30,0,-97.61257191139208,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
233,False,"{'a': 0.9, 'e': 0.4665711129027442}",20,0,-104.76980418721465,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
234,False,"{'a': 0.9, 'e': 0.46529893595439326}",20,4,-53.975436020134275,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
235,False,"{'a': 0.9, 'e': 0.46403195509655576}",20,8,7.014337121197651,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
236,False,"{'a': 0.9, 'e': 0.46277014207043365}",20,0,-101.19503588999608,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
237,False,"{'a': 0.9, 'e': 0.46151346880907373}",25,0,-24.731664269740378,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
238,False,"{'a': 0.9, 'e': 0.46026190743580725}",25,0,-33.346962071082494,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
239,False,"{'a': 0.9, 'e': 0.4590154302627037}",25,0,-38.95531805967038,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
240,False,"{'a': 0.9, 'e': 0.4577740097890394}",25,0,11.02927943871459,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
241,False,"{'a': 0.9, 'e': 0.4565376186997809}",20,0,-96.03673322806846,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
242,False,"{'a': 0.9, 'e': 0.4553062298640819}",20,0,-25.652490630719996,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
243,False,"{'a': 0.9, 'e': 0.45407981633379596}",35,0,-249.78469587828616,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 5}",0
244,False,"{'a': 0.9, 'e': 0.4528583513420004}",20,0,-44.42096611210696,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
245,False,"{'a': 0.9, 'e': 0.4516418083015377}",20,8,-25.183332405524588,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
246,False,"{'a': 0.9, 'e': 0.4504301608035674}",25,12,-59.59198296232702,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 1}",1
247,False,"{'a': 0.9, 'e': 0.4492233826161332}",30,0,-88.57355332209501,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
248,False,"{'a': 0.9, 'e': 0.4480214476827435}",30,14,-97.33881394105732,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 2}",1
249,False,"{'a': 0.9, 'e': 0.4468243301209643}",20,4,10.589443139271305,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.9, 'e': 0.4456320042210264}",25,0,-29.581018923337684,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
251,False,"{'a': 0.9, 'e': 0.4444444444444444}",20,0,-29.740021311191445,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
252,False,"{'a': 0.9, 'e': 0.44326162542264996}",20,7,-0.8875218662525985,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
253,False,"{'a': 0.9, 'e': 0.44208352195563605}",25,0,-134.02014656055738,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
254,False,"{'a': 0.9, 'e': 0.44091010901061534}",20,0,-35.03685444872473,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
255,False,"{'a': 0.9, 'e': 0.43974136172069034}",20,3,-50.35148112924245,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 0}",1
256,False,"{'a': 0.9, 'e': 0.4385772553835358}",20,0,14.031544534136525,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
257,False,"{'a': 0.9, 'e': 0.4374177654600935}",25,0,-74.30570268050315,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
258,False,"{'a': 0.9, 'e': 0.43626286757327903}",25,16,-6.092219383910987,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
259,False,"{'a': 0.9, 'e': 0.43511253750670076}",25,0,-8.691579943126694,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
260,False,"{'a': 0.9, 'e': 0.43396675120338973}",30,1,-150.9425303991429,"{0: 19, 1: 1, 2: 5, 3: 2, 4: 2}",1
261,False,"{'a': 0.9, 'e': 0.4328254847645429}",30,23,10.125517748716664,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.9, 'e': 0.43168871444827595}",20,7,-47.92944088693943,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 0}",1
263,False,"{'a': 0.9, 'e': 0.43055641666838884}",25,18,-2.7910635976076597,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.9, 'e': 0.42942856799314283}",25,0,18.41632739970745,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
265,False,"{'a': 0.9, 'e': 0.4283051451440476}",20,11,-63.885216962665545,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
266,False,"{'a': 0.9, 'e': 0.4271861249946602}",30,0,-71.74380941505876,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 2}",0
267,False,"{'a': 0.9, 'e': 0.4260714845693951}",20,2,-41.03922263329037,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
268,False,"{'a': 0.9, 'e': 0.4249612010423448}",25,12,-25.578192784457524,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
269,False,"{'a': 0.9, 'e': 0.4238552517361111}",25,0,-93.72774765051679,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",1
270,False,"{'a': 0.9, 'e': 0.4227536141206471}",35,0,-235.92023417384152,"{0: 22, 1: 3, 2: 3, 3: 3, 4: 4}",0
271,False,"{'a': 0.9, 'e': 0.42165626581210996}",35,0,-105.68393769889022,"{0: 28, 1: 0, 2: 4, 3: 1, 4: 2}",0
272,False,"{'a': 0.9, 'e': 0.4205631845717237}",25,5,10.943940968763915,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.9, 'e': 0.4194743483046524}",30,0,-61.88038224738959,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
274,False,"{'a': 0.9, 'e': 0.41838973505888416}",20,0,-32.24492971382844,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
275,False,"{'a': 0.9, 'e': 0.41730932302412377}",25,0,-122.617215471874,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
276,False,"{'a': 0.9, 'e': 0.4162330905306971}",20,0,13.02465062828639,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
277,False,"{'a': 0.9, 'e': 0.4151610160484642}",20,11,9.602607857803475,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.9, 'e': 0.4140930781857422}",20,4,-71.67425910842209,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 1}",1
279,False,"{'a': 0.9, 'e': 0.4130292556882389}",20,0,-97.35261494812009,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
280,False,"{'a': 0.9, 'e': 0.4119695274379944}",20,6,-37.84085666061081,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
281,False,"{'a': 0.9, 'e': 0.41091387245233396}",20,0,8.049331361212035,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
282,False,"{'a': 0.9, 'e': 0.40986226988282853}",20,4,-40.66903908528778,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
283,False,"{'a': 0.9, 'e': 0.4088146990142659}",30,24,8.140220460680748,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.9, 'e': 0.40777113926363057}",25,0,-135.18226764518894,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
285,False,"{'a': 0.9, 'e': 0.406731570179092}",20,2,-26.303527360009753,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
286,False,"{'a': 0.9, 'e': 0.4056959714390036}",20,4,7.771052804652505,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.9, 'e': 0.4046643228509087}",30,10,16.82870900402922,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.9, 'e': 0.40363660435055676}",35,20,-50.01353095186153,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
289,False,"{'a': 0.9, 'e': 0.4026127960009276}",30,13,4.704017939757646,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
290,False,"{'a': 0.9, 'e': 0.40159287799126464}",25,0,-65.26772174035993,"{0: 19, 1: 3, 2: 0, 3: 2, 4: 1}",0
291,False,"{'a': 0.9, 'e': 0.40057683063611593}",20,0,-17.591503094175245,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
292,False,"{'a': 0.9, 'e': 0.3995646343743857}",35,0,-153.44688643582413,"{0: 25, 1: 0, 2: 7, 3: 0, 4: 3}",0
293,False,"{'a': 0.9, 'e': 0.3985562697683909}",20,0,-42.42698785250427,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
294,False,"{'a': 0.9, 'e': 0.39755171750293006}",30,17,10.26338446520031,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.9, 'e': 0.39655095838435617}",20,0,-36.84086863055872,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
296,False,"{'a': 0.9, 'e': 0.3955539733396623}",20,16,8.82315152277622,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.9, 'e': 0.3945607434155703}",20,3,-12.965092448009297,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
298,False,"{'a': 0.9, 'e': 0.3935712497776323}",30,19,-29.574042623909058,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 0}",1
299,False,"{'a': 0.9, 'e': 0.392585473709336}",20,9,-8.944148318510372,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
300,False,"{'a': 0.9, 'e': 0.3916033966112209}",20,0,-36.47363002764424,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
301,False,"{'a': 0.9, 'e': 0.39062499999999994}",25,4,-86.77377784415746,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 2}",1
302,False,"{'a': 0.9, 'e': 0.389650265507691}",20,6,-35.58191598104868,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
303,False,"{'a': 0.9, 'e': 0.38867917488075315}",25,9,-62.05681125371493,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
304,False,"{'a': 0.9, 'e': 0.38771170997923426}",20,7,-87.75544567164228,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
305,False,"{'a': 0.9, 'e': 0.38674785277592133}",30,0,-19.483678363355608,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
306,False,"{'a': 0.9, 'e': 0.38578758535550334}",20,1,7.187884958197509,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
307,False,"{'a': 0.9, 'e': 0.38483088991373626}",25,4,1.2787446853719002,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
308,False,"{'a': 0.9, 'e': 0.38387774875662006}",20,0,-30.453030978814724,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
309,False,"{'a': 0.9, 'e': 0.3829281442995784}",30,0,-174.76635719771852,"{0: 22, 1: 2, 2: 1, 3: 1, 4: 4}",0
310,False,"{'a': 0.9, 'e': 0.38198205906664984}",20,0,-34.00494304641453,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
311,False,"{'a': 0.9, 'e': 0.3810394756896814}",20,15,3.946100668473604,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.9, 'e': 0.3801003769075338}",25,11,25.986349620869,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.9, 'e': 0.3791647455652891}",20,10,-13.268122204486492,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.9, 'e': 0.37823256461346905}",25,0,-25.517257209299842,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
315,False,"{'a': 0.9, 'e': 0.37730381710725686}",20,2,-89.39202095805223,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 1}",1
316,False,"{'a': 0.9, 'e': 0.3763784862057285}",20,1,-44.87051098129283,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
317,False,"{'a': 0.9, 'e': 0.375456555171088}",25,0,-88.9285069798175,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 3}",0
318,False,"{'a': 0.9, 'e': 0.37453800736791176}",20,14,-14.463337503101734,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
319,False,"{'a': 0.9, 'e': 0.3736228262623968}",25,6,-16.27114654798983,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
320,False,"{'a': 0.9, 'e': 0.3727109954216182}",30,7,-5.37893481239805,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
321,False,"{'a': 0.9, 'e': 0.37180249851278996}",20,0,-63.19954307192877,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
322,False,"{'a': 0.9, 'e': 0.37089731930253506}",30,0,15.317500164382675,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
323,False,"{'a': 0.9, 'e': 0.3699954416561588}",20,10,-25.268751070943317,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
324,False,"{'a': 0.9, 'e': 0.3690968495369311}",25,0,-49.54492447610896,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
325,False,"{'a': 0.9, 'e': 0.36820152700537273}",25,16,-46.56252646987242,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
326,False,"{'a': 0.9, 'e': 0.36730945821854916}",20,12,-5.896036204251564,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
327,False,"{'a': 0.9, 'e': 0.3664206274293687}",30,0,-196.89200201585376,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 4}",0
328,False,"{'a': 0.9, 'e': 0.3655350189858889}",30,8,-47.86851220751644,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
329,False,"{'a': 0.9, 'e': 0.3646526173306261}",25,16,-7.757083265547514,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
330,False,"{'a': 0.9, 'e': 0.3637734069998735}",25,0,-46.82985412039989,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
331,False,"{'a': 0.9, 'e': 0.3628973726230222}",25,0,-18.141678237793876,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
332,False,"{'a': 0.9, 'e': 0.36202449892189104}",20,3,-47.206287319919646,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
333,False,"{'a': 0.9, 'e': 0.3611547707100591}",25,0,-17.63474602317455,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
334,False,"{'a': 0.9, 'e': 0.3602881728922061}",35,14,-67.53868551586447,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 2}",1
335,False,"{'a': 0.9, 'e': 0.3594246904634565}",35,17,-6.66710995153249,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
336,False,"{'a': 0.9, 'e': 0.35856430850873106}",20,0,-90.08764320794317,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
337,False,"{'a': 0.9, 'e': 0.35770701220210155}",25,0,-40.734006499263266,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
338,False,"{'a': 0.9, 'e': 0.3568527868061533}",20,0,-62.2607054596692,"{0: 15, 1: 0, 2: 2, 3: 3, 4: 0}",0
339,False,"{'a': 0.9, 'e': 0.35600161767135063}",25,3,-8.63452912081372,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
340,False,"{'a': 0.9, 'e': 0.35515349023541}",25,13,-5.829323467550038,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
341,False,"{'a': 0.9, 'e': 0.35430839002267567}",30,8,-33.86993090605368,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 1}",1
342,False,"{'a': 0.9, 'e': 0.3534663026435038}",20,15,7.577617332417383,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.9, 'e': 0.35262721379364814}",25,11,-12.092871567109967,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
344,False,"{'a': 0.9, 'e': 0.3517911092536541}",20,0,-41.88002441873128,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
345,False,"{'a': 0.9, 'e': 0.35095797488825486}",20,0,20.89355316303997,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
346,False,"{'a': 0.9, 'e': 0.35012779664577576}",20,1,-78.55774409296228,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 2}",1
347,False,"{'a': 0.9, 'e': 0.3493005605575395}",20,5,3.1529792785408217,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
348,False,"{'a': 0.9, 'e': 0.348476252737281}",20,0,-12.883818628055163,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
349,False,"{'a': 0.9, 'e': 0.3476548593805624}",25,13,-24.67589271182664,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
350,False,"{'a': 0.9, 'e': 0.3468363667641971}",20,7,-22.497917362071835,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
351,False,"{'a': 0.9, 'e': 0.34602076124567466}",20,0,-17.88014282568635,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
352,False,"{'a': 0.9, 'e': 0.34520802926259425}",20,2,4.55372957563949,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
353,False,"{'a': 0.9, 'e': 0.344398157332099}",25,8,0.5771537641828588,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
354,False,"{'a': 0.9, 'e': 0.34359113205031827}",20,0,-20.751206410245427,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
355,False,"{'a': 0.9, 'e': 0.3427869400918121}",25,5,-11.373452261157828,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
356,False,"{'a': 0.9, 'e': 0.3419855682090216}",20,0,-53.743432309002216,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
357,False,"{'a': 0.9, 'e': 0.3411870032317233}",30,5,-62.298318211375296,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",1
358,False,"{'a': 0.9, 'e': 0.3403912320664879}",20,0,-69.01630214171932,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
359,False,"{'a': 0.9, 'e': 0.33959824169614383}",30,0,-15.38739635702093,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
360,False,"{'a': 0.9, 'e': 0.33880801917924436}",20,4,12.14387473413756,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.9, 'e': 0.3380205516495403}",20,0,-37.95315301056143,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
362,False,"{'a': 0.9, 'e': 0.3372358263154558}",25,18,-31.261114463278243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
363,False,"{'a': 0.9, 'e': 0.33645383045956906}",25,17,14.52891401801797,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.9, 'e': 0.3356745514380969}",20,0,-43.2113411540088,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
365,False,"{'a': 0.9, 'e': 0.3348979766803841}",25,3,-8.48371916379225,"{0: 18, 1: 3, 2: 0, 3: 1, 4: 0}",1
